id	text	label
train_009628		1
train_009629		1
train_009630		0
train_009631		0
train_009632		1
train_009633		1
train_009634		0
train_009635		0
train_009636		1
train_009637		1
train_009638		1
train_009639		0
train_009640		1
train_009641		1
train_009642		1
train_009643		1
train_009644		1
train_009645		0
train_009646		1
train_009647		1
train_009648		0
train_009649		1
train_009650		1
train_009651		0
train_009652		1
train_009653		1
train_009654		1
train_009655		1
train_009656		1
train_009657		0
train_009658		0
train_009659		0
train_009660		0
train_009661		0
train_009662		0
train_009663		1
train_009664		0
train_009665		0
train_009666		0
train_009667		0
train_009668		0
train_009669		0
train_009670		0
train_009671		0
train_009672		1
train_009673		0
train_009674		1
train_009675		1
train_009676		0
train_009677		1
train_009678		0
train_009679		0
train_009680		0
train_009681		0
train_009682		0
train_009683		1
train_009684		1
train_009685		0
train_009686		1
train_009687		0
train_009688		0
train_009689		0
train_009690		0
train_009691		0
train_009692		0
train_009693		0
train_009694		1
train_009695		0
train_009696		1
train_009697		1
train_009698		0
train_009699		1
train_009700		1
train_009701		0
train_009702		0
train_009703		1
train_009704		1
train_009705		1
train_009706		1
train_009707		1
train_009708		1
train_009709		0
train_009710		0
train_009711		1
train_009712		0
train_009713		0
train_009714		1
train_009715		0
train_009716		0
train_009717		1
train_009718		1
train_009719		1
train_009720		1
train_009721		0
train_009722		1
train_009723		0
train_009724		0
train_009725		0
train_009726		1
train_009727		1
train_009728		1
train_009729		0
train_009730		0
train_009731		0
train_009732		1
train_009733		1
train_009734		1
train_009735		0
train_009736		0
train_009737		1
train_009738		0
train_009739		1
train_009740		0
train_009741		0
train_009742		1
train_009743		0
train_009744		1
train_009745		0
train_009746		0
train_009747		0
train_009748		1
train_009749		0
train_009750		1
train_009751		1
train_009752		0
train_009754		0
train_009755		0
train_009756		1
train_009757		0
train_009758		1
train_009759		0
train_009760		0
train_009761		0
train_009762		0
train_009763		1
train_009764		1
train_009765		1
train_009766		1
train_009767		0
train_009768		1
train_009769		0
train_009770		0
train_009771		0
train_009772		0
train_009773		0
train_009774		0
train_009775		1
train_009776		0
train_009777		0
train_009778		1
train_009779		1
train_009780		0
train_009781		0
train_009782		0
train_009783		1
train_009784		0
train_009785		0
train_009786		0
train_009787		1
train_009788		0
train_009789		0
train_009790		0
train_009791		1
train_009792		1
train_009793		0
train_009794		1
train_009795		1
train_009796		1
train_009797		0
train_009798		1
train_009799		0
train_009800		1
train_009801		1
train_009802		1
train_009803		0
train_009804		0
train_009805		1
train_009806		0
train_009807		0
train_009808		1
train_009809		0
train_009810		0
train_009811		0
train_009812		0
train_009813		1
train_009814		0
train_009815		1
train_009816		1
train_009817		0
train_009818		0
train_009819		0
train_009820		1
train_009821		0
train_009822		0
train_009823		0
train_009824		1
train_009825		1
train_009826		0
train_009827		1
train_009828		1
train_009829		0
train_009830		1
train_009831		0
train_009832		0
train_009833		0
train_009834		0
train_009835		1
train_009836		1
train_009837		1
train_009838		0
train_009839		1
train_009840		0
train_009841		0
train_009842		0
train_009843		1
train_009844		1
train_009845		0
train_009846		1
train_009847		1
train_009848		0
train_009849		1
train_009850		0
train_009851		0
train_009852		1
train_009853		0
train_009854		1
train_009855		1
train_009856		1
train_009857		0
train_009858		1
train_009859		1
train_009860		1
train_009861		0
train_009862		0
train_009863		0
train_009864		1
train_009865		0
train_009866		1
train_009867		1
train_009868		0
train_009869		1
train_009870		0
train_009871		0
train_009872		0
train_009873		0
train_009874		0
train_009875		1
train_009876		0
train_009877		0
train_009878		1
train_009879		0
train_009880		0
train_009881		0
train_009882		0
train_009883		0
train_009884		0
train_009885		1
train_009886		0
train_009887		1
train_009888		0
train_009889		1
train_009890		0
train_009891		0
train_009892		1
train_009893		0
train_009894		1
train_009895		1
train_009896		0
train_009897		0
train_009898		1
train_009899		0
train_009900		0
train_009901		0
train_009902		0
train_009903		0
train_009904		1
train_009905		1
train_009906		0
train_009907		0
train_009908		0
train_009909		0
train_009910		1
train_009911		0
train_009912		1
train_009913		0
train_009914		1
train_009915		1
train_009916		0
train_009917		1
train_009918		0
train_009919		0
train_009920		0
train_009921		1
train_009922		1
train_009923		1
train_009924		0
train_009925		1
train_009926		0
train_009927		1
train_009928		1
train_009929		0
train_009930		0
train_009931		1
train_009932		0
train_009933		1
train_009934		0
train_009935		1
train_009936		0
train_009937		1
train_009938		0
train_009939		1
train_009940		1
train_009941		1
train_009942		1
train_009943		1
train_009944		1
train_009945		0
train_009946		0
train_009947		0
train_009948		0
train_009949		0
train_009950		0
train_009951		0
train_009952		0
train_009953		0
train_009954		1
train_009955		1
train_009956		0
train_009957		1
train_009958		0
train_009959		0
train_009960		1
train_009961		1
train_009962		1
train_009963		1
train_009964		0
train_009965		0
train_009966		1
train_009967		0
train_009968		1
train_009969		0
train_009970		1
train_009971		1
train_009972		1
train_009973		1
train_009974		1
train_009975		0
train_009976		1
train_009977		1
train_009978		0
train_009979		0
train_009980		1
train_009981		0
train_009982		0
train_009983		1
train_009984		1
train_009985		1
train_009986		0
train_009987		1
train_009988		1
train_009989		1
train_009990		1
train_009991		0
train_009992		0
train_009993		0
train_009994		0
train_009995		1
train_009996		0
train_009997		1
train_009998		0
train_009999		1
train_010000		0
train_010001		1
train_010002		0
train_010003		1
train_010004		0
train_010005		1
train_010006		1
train_010007		1
train_010008		0
train_010009		1
train_010010		0
train_010011		0
train_010012		0
train_010013		0
train_010014		1
train_010015		0
train_010016		1
train_010017		0
train_010018		1
train_010019		1
train_010020		1
train_010021		0
train_010022		1
train_010023		0
train_010024		1
train_010025		0
train_010026		1
train_010027		1
train_010028		0
train_010029		0
train_010030		0
train_010031		0
train_010032		0
train_010033		1
train_010034		1
train_010035		1
train_010036		0
train_010037		0
train_010038		1
train_010039		1
train_010040		1
train_010041		1
train_010042		1
train_010043		1
train_010044		0
train_010045		0
train_010046		0
train_010047		0
train_010048		0
train_010049		1
train_010050		0
train_010051		0
train_010052		0
train_010053		1
train_010054		0
train_010055		0
train_010056		1
train_010057		1
train_010058		0
train_010059		0
train_010060		0
train_010061		0
train_010062		0
train_010063		1
train_010064		1
train_010065		0
train_010066		1
train_010067		1
train_010068		1
train_010069		0
train_010070		0
train_010071		1
train_010072		1
train_010073		0
train_010074		0
train_010075		0
train_010076		0
train_010077		1
train_010078		0
train_010079		0
train_010080		1
train_010081		1
train_010082		1
train_010083		0
train_010084		1
train_010085		1
train_010086		0
train_010087		1
train_010088		1
train_010089		1
train_010090		1
train_010091		0
train_010092		1
train_010093		1
train_010094		0
train_010095		0
train_010096		0
train_010097		0
train_010098		0
train_010099		1
train_010100		1
train_010101		0
train_010102		1
train_010103		0
train_010104		1
train_010105		1
train_010106		1
train_010107		1
train_010108		0
train_010109		1
train_010110		0
train_010111		1
train_010112		0
train_010113		0
train_010114		1
train_010115		0
train_010116		0
train_010117		1
train_010118		0
train_010119		0
train_010120		0
train_010121		0
train_010122		0
train_010123		1
train_010124		0
train_010125		0
train_010126		0
train_010127		0
train_010128		0
train_010129		1
train_010130		0
train_010131		1
train_010132		0
train_010133		1
train_010134		1
train_010135		0
train_010136		1
train_010137		0
train_010138		0
train_010139		0
train_010140		0
train_010141		0
train_010142		0
train_010143		1
train_010144		0
train_010145		1
train_010146		0
train_010147		1
train_010148		1
train_010149		1
train_010150		0
train_010151		0
train_010152		1
train_010153		1
train_010154		1
train_010155		0
train_010156		1
train_010157		1
train_010158		0
train_010159		1
train_010160		0
train_010161		0
train_010162		1
train_010163		1
train_010164		0
train_010165		0
train_010166		0
train_010167		1
train_010168		1
train_010169		0
train_010170		0
train_010171		0
train_010172		0
train_010173		1
train_010174		1
train_010175		0
train_010176		1
train_010177		0
train_010178		0
train_010179		0
train_010180		1
train_010181		1
train_010182		0
train_010183		1
train_010184		0
train_010185		0
train_010186		0
train_010187		0
train_010188		1
train_010189		0
train_010190		0
train_010191		1
train_010192		0
train_010193		0
train_010194		1
train_010195		0
train_010196		0
train_010197		1
train_010198		0
train_010199		0
train_010200		1
train_010201		1
train_010202		0
train_010203		0
train_010204		0
train_010205		1
train_010206		0
train_010207		0
train_010208		1
train_010209		0
train_010210		0
train_010211		1
train_010212		0
train_010213		0
train_010214		0
train_010215		1
train_010216		0
train_010217		0
train_010218		0
train_010219		1
train_010220		0
train_010221		1
train_010222		0
train_010223		0
train_010224		0
train_010225		0
train_010226		0
train_010227		1
train_010228		1
train_010229		0
train_010230		1
train_010231		0
train_010232		0
train_010233		1
train_010234		1
train_010235		0
train_010236		1
train_010237		0
train_010238		1
train_010239		0
train_010240		0
train_010241		0
train_010242		0
train_010243		0
train_010244		0
train_010245		0
train_010246		0
train_010247		1
train_010248		0
train_010249		0
train_010250		0
train_010251		1
train_010252		0
train_010253		1
train_010254		1
train_010255		1
train_010256		1
train_010257		1
train_010258		0
train_010259		1
train_010260		1
train_010261		0
train_010262		1
train_010263		1
train_010264		1
train_010265		1
train_010266		1
train_010267		1
train_010268		1
train_010269		1
train_010270		1
train_010271		1
train_010272		1
train_010273		0
train_010274		0
train_010275		0
train_010276		0
train_010277		1
train_010278		0
train_010279		0
train_010280		0
train_010281		1
train_010282		1
train_010283		0
train_010284		0
train_010285		1
train_010286		0
train_010287		1
train_010288		0
train_010289		0
train_010290		1
train_010291		1
train_010292		0
train_010293		0
train_010294		0
train_010295		1
train_010296		1
train_010297		0
train_010298		1
train_010299		1
train_010300		1
train_010301		0
train_010302		1
train_010303		1
train_010304		1
train_010305		1
train_010306		0
train_010307		1
train_010308		0
train_010309		1
train_010310		1
train_010311		0
train_010312		1
train_010313		1
train_010314		0
train_010315		0
train_010316		1
train_010317		1
train_010318		1
train_010319		0
train_010320		1
train_010321		0
train_010322		0
train_010323		1
train_010324		1
train_010325		1
train_010326		0
train_010327		0
train_010328		1
train_010329		0
train_010330		0
train_010331		1
train_010332		0
train_010333		0
train_010334		1
train_010335		0
train_010336		1
train_010337		1
train_010338		1
train_010339		1
train_010340		1
train_010341		1
train_010342		1
train_010343		0
train_010344		1
train_010345		1
train_010346		1
train_010347		0
train_010348		1
train_010349		0
train_010350		1
train_010351		0
train_010352		0
train_010353		0
train_010354		1
train_010355		0
train_010356		0
train_010357		0
train_010358		1
train_010359		0
train_010360		0
train_010361		0
train_010362		0
train_010363		1
train_010364		0
train_010365		1
train_010366		1
train_010367		0
train_010368		1
train_010369		0
train_010370		1
train_010371		0
train_010372		1
train_010373		1
train_010374		1
train_010375		1
train_010376		1
train_010377		1
train_010378		0
train_010379		1
train_010380		1
train_010381		0
train_010382		0
train_010383		0
train_010384		1
train_010385		1
train_010386		1
train_010387		1
train_010388		0
train_010389		0
train_010390		0
train_010391		0
train_010392		0
train_010393		1
train_010394		0
train_010395		0
train_010396		0
train_010397		1
train_010398		1
train_010399		1
train_010400		1
train_010401		1
train_010402		0
train_010403		0
train_010404		0
train_010405		1
train_010406		1
train_010407		0
train_010408		0
train_010409		1
train_010410		0
train_010411		1
train_010412		1
train_010413		0
train_010414		1
train_010415		0
train_010416		0
train_010417		1
train_010418		0
train_010419		0
train_010420		1
train_010421		1
train_010422		0
train_010423		1
train_010424		0
train_010425		1
train_010426		0
train_010427		1
train_010428		1
train_010429		0
train_010430		1
train_010431		0
train_010432		1
train_010433		1
train_010434		1
train_010435		0
train_010436		0
train_010437		0
train_010438		0
train_010439		1
train_010440		1
train_010441		1
train_010442		0
train_010443		1
train_010444		1
train_010445		1
train_010446		0
train_010447		0
train_010448		1
train_010449		1
train_010450		0
train_010451		0
train_010452		0
train_010453		0
train_010454		1
train_010455		1
train_010456		1
train_010457		1
train_010458		1
train_010459		0
train_010460		1
train_010461		0
train_010462		1
train_010463		0
train_010464		0
train_010465		0
train_010466		0
train_010467		0
train_010468		1
train_010469		1
train_010470		0
train_010471		0
train_010472		0
train_010473		0
train_010474		0
train_010475		0
train_010476		0
train_010477		1
train_010478		0
train_010479		0
train_010480		1
train_010481		0
train_010482		1
train_010483		1
train_010484		1
train_010485		0
train_010486		0
train_010487		0
train_010488		0
train_010489		0
train_010490		1
train_010491		1
train_010492		0
train_010493		0
train_010494		1
train_010495		0
train_010496		1
train_010497		0
train_010498		1
train_010499		0
train_010500		0
train_010501		0
train_010502		1
train_010503		1
train_010504		0
train_010505		1
train_010506		0
train_010507		0
train_010508		0
train_010509		1
train_010510		1
train_010511		0
train_010512		0
train_010513		1
train_010514		0
train_010515		1
train_010516		1
train_010517		0
train_010518		1
train_010519		1
train_010520		0
train_010521		0
train_010522		0
train_010523		1
train_010524		0
train_010525		0
train_010526		1
train_010527		1
train_010528		1
train_010529		0
train_010530		0
train_010531		0
train_010532		1
train_010533		1
train_010534		1
train_010535		1
train_010536		0
train_010537		1
train_010538		0
train_010539		0
train_010540		0
train_010541		0
train_010542		0
train_010543		1
train_010544		0
train_010545		0
train_010546		0
train_010547		0
train_010548		0
train_010549		1
train_010550		1
train_010551		0
train_010552		1
train_010553		1
train_010554		1
train_010555		1
train_010556		0
train_010557		1
train_010558		0
train_010559		0
train_010560		0
train_010561		0
train_010562		1
train_010563		1
train_010564		1
train_010565		0
train_010566		0
train_010567		0
train_010568		0
train_010569		0
train_010570		0
train_010571		1
train_010572		1
train_010573		1
train_010574		1
train_010575		0
train_010576		1
train_010577		1
train_010578		1
train_010579		1
train_010580		1
train_010581		1
train_010582		1
train_010583		0
train_010584		1
train_010585		1
train_010586		1
train_010587		1
train_010588		0
train_010589		0
train_010590		0
train_010591		1
train_010592		0
train_010593		0
train_010594		1
train_010595		0
train_010596		0
train_010597		1
train_010598		0
train_010599		0
train_010600		1
train_010601		0
train_010602		0
train_010603		1
train_010604		0
train_010605		1
train_010606		1
train_010607		0
train_010608		1
train_010609		0
train_010610		0
train_010611		1
train_010612		1
train_010613		0
train_010614		0
train_010615		0
train_010616		0
train_010617		1
train_010618		1
train_010619		1
train_010620		1
train_010621		1
train_010622		1
train_010623		0
train_010624		1
train_010625		0
train_010626		1
train_010627		0
train_010628		1
train_010629		0
train_010630		1
train_010631		0
train_010632		1
train_010633		0
train_010634		1
train_010635		1
train_010636		0
train_010637		0
train_010638		0
train_010639		1
train_010640		1
train_010641		1
train_010642		0
train_010643		0
train_010644		0
train_010645		1
train_010646		1
train_010647		1
train_010648		0
train_010649		1
train_010650		0
train_010651		1
train_010652		0
train_010653		0
train_010654		1
train_010655		1
train_010656		0
train_010657		1
train_010658		0
train_010659		0
train_010660		1
train_010661		1
train_010662		1
train_010663		0
train_010664		1
train_010665		0
train_010666		1
train_010667		1
train_010668		0
train_010669		0
train_010670		1
train_010671		1
train_010672		0
train_010673		0
train_010674		0
train_010675		1
train_010676		0
train_010677		0
train_010678		0
train_010679		0
train_010680		0
train_010681		0
train_010682		0
train_010683		0
train_010684		1
train_010685		0
train_010686		1
train_010687		1
train_010688		1
train_010689		1
train_010690		1
train_010691		0
train_010692		1
train_010693		1
train_010694		0
train_010695		0
train_010696		1
train_010697		0
train_010698		0
train_010699		0
train_010700		0
train_010701		1
train_010702		0
train_010703		0
train_010704		0
train_010705		0
train_010706		1
train_010707		0
train_010708		1
train_010709		0
train_010710		0
train_010711		1
train_010712		0
train_010713		1
train_010714		0
train_010715		0
train_010716		0
train_010717		0
train_010718		0
train_010719		1
train_010720		0
train_010721		0
train_010722		1
train_010723		1
train_010724		0
train_010725		1
train_010726		1
train_010727		0
train_010728		0
train_010729		1
train_010730		0
train_010731		1
train_010732		0
train_010733		1
train_010734		1
train_010735		1
train_010736		1
train_010737		0
train_010738		0
train_010739		0
train_010740		0
train_010741		0
train_010742		0
train_010743		0
train_010744		0
train_010745		1
train_010746		0
train_010747		1
train_010748		1
train_010749		0
train_010750		0
train_010751		1
train_010752		1
train_010753		0
train_010754		0
train_010755		0
train_010756		1
train_010757		0
train_010758		0
train_010759		0
train_010760		1
train_010761		0
train_010762		1
train_010763		1
train_010764		0
train_010765		1
train_010766		1
train_010767		1
train_010768		1
train_010769		1
train_010770		0
train_010771		1
train_010772		0
train_010773		1
train_010774		1
train_010775		0
train_010776		0
train_010777		1
train_010778		0
train_010779		0
train_010780		1
train_010781		1
train_010782		0
train_010783		1
train_010784		1
train_010785		1
train_010786		0
train_010787		1
train_010788		1
train_010789		0
train_010790		1
train_010791		1
train_010792		0
train_010793		1
train_010794		1
train_010795		1
train_010796		1
train_010797		0
train_010798		0
train_010799		1
train_010800		0
train_010801		0
train_010802		0
train_010803		0
train_010804		0
train_010805		1
train_010806		0
train_010807		0
train_010808		0
train_010809		1
train_010810		1
train_010811		0
train_010812		0
train_010813		1
train_010814		0
train_010815		1
train_010816		0
train_010817		0
train_010818		1
train_010819		0
train_010820		1
train_010821		1
train_010822		1
train_010823		0
train_010824		0
train_010825		0
train_010826		0
train_010827		0
train_010828		1
train_010829		1
train_010830		1
train_010831		0
train_010832		0
train_010833		1
train_010834		0
train_010835		1
train_010836		1
train_010837		1
train_010838		1
train_010839		1
train_010840		1
train_010841		1
train_010842		1
train_010843		0
train_010844		1
train_010845		1
train_010846		1
train_010847		0
train_010848		0
train_010849		1
train_010850		1
train_010851		0
train_010852		1
train_010853		0
train_010854		1
train_010855		1
train_010856		0
train_010857		1
train_010858		0
train_010859		1
train_010860		0
train_010861		0
train_010862		0
train_010863		0
train_010864		1
train_010865		0
train_010866		0
train_010867		1
train_010868		0
train_010869		0
train_010870		0
train_010871		1
train_010872		1
train_010873		1
train_010874		0
train_010875		0
train_010876		1
train_010877		1
train_010878		1
train_010879		0
train_010880		0
train_010881		1
train_010882		1
train_010883		1
train_010884		1
train_010885		0
train_010886		0
train_010887		1
train_010888		1
train_010889		0
train_010890		0
train_010891		0
train_010892		1
train_010893		0
train_010894		1
train_010895		1
train_010896		0
train_010897		0
train_010898		0
train_010899		0
train_010900		1
train_010901		1
train_010902		0
train_010903		0
train_010904		0
train_010905		0
train_010906		0
train_010907		0
train_010908		1
train_010909		0
train_010910		1
train_010911		0
train_010912		0
train_010913		0
train_010914		0
train_010915		1
train_010916		1
train_010917		0
train_010918		1
train_010919		0
train_010920		1
train_010921		1
train_010922		0
train_010923		0
train_010924		0
train_010925		1
train_010926		0
train_010927		1
train_010928		0
train_010929		1
train_010930		0
train_010931		1
train_010932		1
train_010933		0
train_010934		0
train_010935		1
train_010936		1
train_010937		1
train_010938		0
train_010939		0
train_010940		1
train_010941		0
train_010942		1
train_010943		1
train_010944		1
train_010945		1
train_010946		1
train_010947		0
train_010948		0
train_010949		1
train_010950		1
train_010951		1
train_010952		0
train_010953		1
train_010954		1
train_010955		0
train_010956		0
train_010957		0
train_010958		1
train_010959		1
train_010960		0
train_010961		0
train_010962		1
train_010963		0
train_010964		0
train_010965		0
train_010966		1
train_010967		0
train_010968		0
train_010969		1
train_010970		0
train_010971		1
train_010972		1
train_010973		1
train_010974		1
train_010975		1
train_010976		0
train_010977		1
train_010978		0
train_010979		1
train_010980		1
train_010981		0
train_010982		1
train_010983		1
train_010984		0
train_010985		0
train_010986		1
train_010987		0
train_010988		1
train_010989		0
train_010990		1
train_010991		0
train_010992		1
train_010993		0
train_010994		0
train_010995		1
train_010996		0
train_010997		1
train_010998		1
train_010999		0
train_011000		0
train_011001		0
train_011002		1
train_011003		0
train_011004		0
train_011005		1
train_011006		0
train_011007		1
train_011008		1
train_011009		1
train_011010		1
train_011011		0
train_011012		0
train_011013		0
train_011014		0
train_011015		0
train_011016		1
train_011017		1
train_011018		0
train_011019		1
train_011020		0
train_011021		0
train_011022		0
train_011023		1
train_011024		0
train_011025		1
train_011026		0
train_011027		0
train_011028		0
train_011029		1
train_011030		0
train_011031		0
train_011032		1
train_011033		0
train_011034		1
train_011035		1
train_011036		1
train_011037		1
train_011038		1
train_011039		0
train_011040		0
train_011041		0
train_011042		1
train_011043		0
train_011044		0
train_011045		1
train_011046		0
train_011047		1
train_011048		0
train_011049		0
train_011050		1
train_011051		1
train_011052		1
train_011053		1
train_011054		1
train_011055		0
train_011056		0
train_011057		1
train_011058		1
train_011059		1
train_011060		1
train_011061		0
train_011062		0
train_011063		1
train_011064		1
train_011065		0
train_011066		0
train_011067		1
train_011068		1
train_011069		1
train_011070		0
train_011071		0
train_011072		0
train_011073		0
train_011074		1
train_011075		0
train_011076		1
train_011077		1
train_011078		0
train_011079		0
train_011080		0
train_011081		1
train_011082		0
train_011083		1
train_011084		1
train_011085		1
train_011086		0
train_011087		0
train_011088		0
train_011089		0
train_011090		0
train_011091		0
train_011092		0
train_011093		0
train_011094		0
train_011095		1
train_011096		0
train_011097		0
train_011098		0
train_011099		1
train_011100		1
train_011101		1
train_011102		0
train_011103		1
train_011104		0
train_011105		1
train_011106		0
train_011107		0
train_011108		1
train_011109		0
train_011110		0
train_011111		1
train_011112		1
train_011113		0
train_011114		1
train_011115		1
train_011116		1
train_011117		1
train_011118		0
train_011119		0
train_011120		1
train_011121		0
train_011122		0
train_011123		0
train_011124		0
train_011125		0
train_011126		0
train_011127		0
train_011128		0
train_011129		0
train_011130		0
train_011131		0
train_011132		0
train_011133		1
train_011134		0
train_011135		0
train_011136		1
train_011137		0
train_011138		1
train_011139		1
train_011140		1
train_011141		0
train_011142		0
train_011143		1
train_011144		0
train_011145		0
train_011146		0
train_011147		0
train_011148		0
train_011149		0
train_011150		1
train_011151		1
train_011152		1
train_011153		1
train_011154		0
train_011155		1
train_011156		0
train_011157		0
train_011158		0
train_011159		0
train_011160		1
train_011161		1
train_011162		1
train_011163		0
train_011164		1
train_011165		0
train_011166		0
train_011167		0
train_011168		0
train_011169		0
train_011170		0
train_011171		1
train_011172		0
train_011173		0
train_011174		1
train_011175		1
train_011176		0
train_011177		0
train_011178		0
train_011179		1
train_011180		1
train_011181		0
train_011182		0
train_011183		0
train_011184		1
train_011185		0
train_011186		1
train_011187		1
train_011188		1
train_011189		0
train_011190		0
train_011191		0
train_011192		0
train_011193		0
train_011194		0
train_011195		0
train_011196		0
train_011197		0
train_011198		1
train_011199		1
train_011200		1
train_011201		0
train_011202		1
train_011203		1
train_011204		0
train_011205		0
train_011206		0
train_011207		0
train_011208		1
train_011209		1
train_011210		0
train_011211		0
train_011212		1
train_011213		1
train_011214		1
train_011215		0
train_011216		1
train_011217		0
train_011218		1
train_011219		1
train_011220		0
train_011221		1
train_011222		0
train_011223		1
train_011224		0
train_011225		0
train_011226		0
train_011227		0
train_011228		1
train_011229		0
train_011230		1
train_011231		0
train_011232		1
train_011233		1
train_011234		1
train_011235		1
train_011236		1
train_011237		0
train_011238		0
train_011239		0
train_011240		0
train_011241		1
train_011242		1
train_011243		0
train_011244		0
train_011245		1
train_011246		1
train_011247		1
train_011248		1
train_011249		0
train_011250		0
train_011251		0
train_011252		0
train_011253		1
train_011254		0
train_011255		0
train_011256		0
train_011257		0
train_011258		0
train_011259		1
train_011260		1
train_011261		1
train_011262		0
train_011263		0
train_011264		0
train_011265		1
train_011266		1
train_011267		1
train_011268		1
train_011269		0
train_011270		1
train_011271		1
train_011272		0
train_011273		1
train_011274		1
train_011275		1
train_011276		1
train_011277		1
train_011278		0
train_011279		0
train_011280		1
train_011281		0
train_011282		0
train_011283		0
train_011284		1
train_011285		1
train_011286		1
train_011287		1
train_011288		0
train_011289		0
train_011290		1
train_011291		0
train_011292		1
train_011293		0
train_011294		0
train_011295		0
train_011296		0
train_011297		0
train_011298		1
train_011299		1
train_011300		1
train_011301		0
train_011302		0
train_011303		0
train_011304		0
train_011305		0
train_011306		1
train_011307		1
train_011308		1
train_011309		0
train_011310		0
train_011311		0
train_011312		1
train_011313		0
train_011314		1
train_011315		1
train_011316		1
train_011317		1
train_011318		0
train_011319		0
train_011320		0
train_011321		1
train_011322		1
train_011323		0
train_011324		0
train_011325		1
train_011326		0
train_011327		1
train_011328		0
train_011329		0
train_011330		1
train_011331		1
train_011332		1
train_011333		0
train_011334		1
train_011335		0
train_011336		0
train_011337		0
train_011338		0
train_011339		1
train_011340		0
train_011341		0
train_011342		0
train_011343		1
train_011344		1
train_011345		1
train_011346		1
train_011347		1
train_011348		1
train_011349		0
train_011350		0
train_011351		0
train_011352		0
train_011353		0
train_011354		1
train_011355		0
train_011356		1
train_011357		1
train_011358		0
train_011359		0
train_011360		0
train_011361		1
train_011362		1
train_011363		1
train_011364		1
train_011365		0
train_011366		0
train_011367		1
train_011368		0
train_011369		1
train_011370		0
train_011371		1
train_011372		1
train_011373		1
train_011374		1
train_011375		1
train_011376		1
train_011377		0
train_011378		1
train_011379		0
train_011380		0
train_011381		0
train_011382		1
train_011383		1
train_011384		0
train_011385		1
train_011386		0
train_011387		1
train_011388		1
train_011389		1
train_011390		1
train_011391		1
train_011392		0
train_011393		1
train_011394		0
train_011395		0
train_011396		1
train_011397		1
train_011398		0
train_011399		1
train_011400		0
train_011401		1
train_011402		1
train_011403		1
train_011404		0
train_011405		1
train_011406		0
train_011407		0
train_011408		1
train_011409		1
train_011410		0
train_011411		0
train_011412		0
train_011413		0
train_011414		1
train_011415		0
train_011416		1
train_011417		0
train_011418		1
train_011419		0
train_011420		0
train_011421		0
train_011422		1
train_011423		1
train_011424		0
train_011425		0
train_011426		1
train_011427		0
train_011428		0
train_011429		1
train_011430		0
train_011431		1
train_011432		1
train_011433		1
train_011434		0
train_011435		1
train_011436		0
train_011437		1
train_011438		0
train_011439		0
train_011440		0
train_011441		0
train_011442		1
train_011443		1
train_011444		1
train_011445		1
train_011446		1
train_011447		1
train_011448		0
train_011449		0
train_011450		0
train_011451		1
train_011452		0
train_011453		0
train_011454		0
train_011455		0
train_011456		1
train_011457		0
train_011458		1
train_011459		1
train_011460		0
train_011461		0
train_011462		1
train_011463		1
train_011464		1
train_011465		1
train_011466		1
train_011467		0
train_011468		1
train_011469		0
train_011470		0
train_011471		0
train_011472		0
train_011473		0
train_011474		1
train_011475		1
train_011476		0
train_011477		1
train_011478		0
train_011479		0
train_011480		1
train_011481		1
train_011482		1
train_011483		0
train_011484		1
train_011485		0
train_011486		0
train_011487		1
train_011488		1
train_011489		1
train_011490		0
train_011491		1
train_011492		1
train_011493		1
train_011494		0
train_011495		0
train_011496		0
train_011497		1
train_011498		1
train_011499		1
train_011500		0
train_011501		0
train_011502		0
train_011503		0
train_011504		0
train_011505		1
train_011506		0
train_011507		1
train_011508		1
train_011509		0
train_011510		1
train_011511		1
train_011512		0
train_011513		1
train_011514		0
train_011515		0
train_011516		1
train_011517		0
train_011518		0
train_011519		1
train_011520		1
train_011521		0
train_011522		0
train_011523		1
train_011524		0
train_011525		1
train_011526		0
train_011527		0
train_011528		0
train_011529		0
train_011530		0
train_011531		0
train_011532		0
train_011533		1
train_011534		1
train_011535		1
train_011536		1
train_011537		1
train_011538		0
train_011539		1
train_011540		1
train_011541		0
train_011542		0
train_011543		1
train_011544		1
train_011545		1
train_011546		0
train_011547		0
train_011548		0
train_011549		1
train_011550		0
train_011551		1
train_011552		0
train_011553		1
train_011554		0
train_011555		1
train_011556		1
train_011557		0
train_011558		1
train_011559		1
train_011560		0
train_011561		1
train_011562		0
train_011563		0
train_011564		1
train_011565		1
train_011566		1
train_011567		1
train_011568		0
train_011569		0
train_011570		1
train_011571		0
train_011572		1
train_011573		0
train_011574		1
train_011575		0
train_011576		1
train_011577		1
train_011578		0
train_011579		1
train_011580		0
train_011581		1
train_011582		0
train_011583		0
train_011584		0
train_011585		1
train_011586		1
train_011587		0
train_011588		1
train_011589		1
train_011590		0
train_011591		0
train_011592		1
train_011593		0
train_011594		1
train_011595		0
train_011596		0
train_011597		1
train_011598		1
train_011599		0
train_011600		1
train_011601		0
train_011602		0
train_011603		1
train_011604		1
train_011605		0
train_011606		1
train_011607		0
train_011608		0
train_011609		0
train_011610		0
train_011611		0
train_011612		1
train_011613		0
train_011614		1
train_011615		0
train_011616		0
train_011617		1
train_011618		1
train_011619		0
train_011620		1
train_011621		1
train_011622		1
train_011623		1
train_011624		1
train_011625		0
train_011626		1
train_011627		1
